file_path,item_id,index,level,type,teil,answer,de_class_original,de_class_current,de_len,vi_len,prescreen_flags
"content/b1/reading/B1-T4-003.json","Q2","1","b1","ja_nein","4","nein","translate-only","rich","74","294","de_low_evidence_overlap"
"content/b1/reading/B1-T4-003.json","Q3","2","b1","ja_nein","4","ja","translate-only","rich","73","241","de_low_evidence_overlap"
"content/b1/reading/B1-T4-003.json","Q4","3","b1","ja_nein","4","nein","translate-only","rich","91","216",""
"content/b1/reading/B1-T4-003.json","Q5","4","b1","ja_nein","4","ja","translate-only","rich","75","250","de_low_evidence_overlap"
"content/b1/reading/B1-T4-004.json","Q1","0","b1","ja_nein","4","nein","translate-only","rich","34","278","de_low_evidence_overlap"
"content/b1/reading/B1-T4-004.json","Q2","1","b1","ja_nein","4","ja","translate-only","rich","75","276",""
"content/b1/reading/B1-T4-004.json","Q3","2","b1","ja_nein","4","nein","translate-only","rich","79","252",""
"content/b1/reading/B1-T4-004.json","Q4","3","b1","ja_nein","4","ja","translate-only","rich","58","254","de_low_evidence_overlap"
"content/b1/reading/B1-T4-004.json","Q5","4","b1","ja_nein","4","nein","translate-only","rich","69","256","de_low_evidence_overlap"
"content/b1/reading/B1-T4-005.json","Q1","0","b1","ja_nein","4","ja","translate-only","rich","64","219","de_low_evidence_overlap"
"content/b1/reading/B1-T4-005.json","Q2","1","b1","ja_nein","4","nein","translate-only","rich","60","240","de_low_evidence_overlap"
"content/b1/reading/B1-T4-005.json","Q3","2","b1","ja_nein","4","ja","translate-only","rich","62","272","de_low_evidence_overlap"
"content/b1/reading/B1-T4-005.json","Q4","3","b1","ja_nein","4","nein","translate-only","rich","73","224",""
"content/b1/reading/B1-T4-005.json","Q5","4","b1","ja_nein","4","ja","translate-only","rich","69","252","de_low_evidence_overlap"
"content/b1/reading/B1-T4-006.json","Q1","0","b1","ja_nein","4","ja","translate-only","rich","80","215",""
"content/b1/reading/B1-T4-006.json","Q2","1","b1","ja_nein","4","nein","translate-only","rich","90","257",""
"content/b1/reading/B1-T4-006.json","Q3","2","b1","ja_nein","4","nein","translate-only","rich","73","235",""
"content/b1/reading/B1-T4-006.json","Q4","3","b1","ja_nein","4","nein","translate-only","rich","78","243",""
"content/b1/reading/B1-T4-006.json","Q5","4","b1","ja_nein","4","ja","translate-only","rich","76","211",""
"content/b1/reading/B1-T4-007.json","Q1","0","b1","ja_nein","4","ja","translate-only","rich","54","257","de_low_evidence_overlap"
"content/b1/reading/B1-T4-007.json","Q2","1","b1","ja_nein","4","nein","translate-only","rich","76","242",""
"content/b1/reading/B1-T4-007.json","Q3","2","b1","ja_nein","4","ja","translate-only","rich","81","199","de_low_evidence_overlap"
"content/b1/reading/B1-T4-007.json","Q4","3","b1","ja_nein","4","ja","translate-only","rich","84","252",""
"content/b1/reading/B1-T4-007.json","Q5","4","b1","ja_nein","4","ja","translate-only","rich","81","253","de_low_evidence_overlap"
"content/b1/reading/B1-T4-008.json","Q1","0","b1","ja_nein","4","ja","translate-only","rich","67","256",""
"content/b1/reading/B1-T4-008.json","Q2","1","b1","ja_nein","4","nein","translate-only","rich","77","247",""
"content/b1/reading/B1-T4-008.json","Q3","2","b1","ja_nein","4","ja","translate-only","rich","81","246","de_low_evidence_overlap"
"content/b1/reading/B1-T4-008.json","Q4","3","b1","ja_nein","4","nein","translate-only","rich","81","225",""
"content/b1/reading/B1-T4-008.json","Q5","4","b1","ja_nein","4","ja","translate-only","rich","64","219","de_low_evidence_overlap"
"content/b1/reading/B1-T4-009.json","Q1","0","b1","ja_nein","4","ja","translate-only","rich","56","212","de_low_evidence_overlap"
"content/b1/reading/B1-T4-009.json","Q2","1","b1","ja_nein","4","nein","translate-only","rich","81","252",""
"content/b1/reading/B1-T4-009.json","Q3","2","b1","ja_nein","4","ja","translate-only","rich","73","227","de_low_evidence_overlap"
"content/b1/reading/B1-T4-009.json","Q4","3","b1","ja_nein","4","nein","translate-only","rich","57","260",""
"content/b1/reading/B1-T4-009.json","Q5","4","b1","ja_nein","4","ja","translate-only","rich","56","227",""
"content/b1/reading/B1-T4-010.json","Q1","0","b1","ja_nein","4","ja","translate-only","rich","57","218",""
"content/b1/reading/B1-T4-010.json","Q2","1","b1","ja_nein","4","nein","translate-only","rich","67","251",""
"content/b1/reading/B1-T4-010.json","Q3","2","b1","ja_nein","4","ja","translate-only","rich","51","262","de_low_evidence_overlap"
"content/b1/reading/B1-T4-010.json","Q4","3","b1","ja_nein","4","nein","translate-only","rich","71","241",""
"content/b1/reading/B1-T4-010.json","Q5","4","b1","ja_nein","4","ja","translate-only","rich","81","261","de_low_evidence_overlap"
"content/b1/reading/B1-T5-001.json","Q1","0","b1","multiple_choice","5","b","translate-only","rich","53","244",""
"content/b1/reading/B1-T5-001.json","Q2","1","b1","multiple_choice","5","c","translate-only","rich","56","258","de_low_evidence_overlap"
"content/b1/reading/B1-T5-001.json","Q3","2","b1","multiple_choice","5","b","translate-only","rich","66","245",""
"content/b1/reading/B1-T5-001.json","Q4","3","b1","multiple_choice","5","b","translate-only","rich","48","199",""
"content/b1/reading/B1-T5-001.json","Q5","4","b1","multiple_choice","5","b","translate-only","rich","43","256",""
"content/b1/reading/B1-T5-002.json","Q1","0","b1","multiple_choice","5","c","translate-only","rich","65","284",""
"content/b1/reading/B1-T5-002.json","Q2","1","b1","multiple_choice","5","b","translate-only","rich","59","208",""
"content/b1/reading/B1-T5-002.json","Q3","2","b1","multiple_choice","5","b","translate-only","rich","49","213",""
"content/b1/reading/B1-T5-002.json","Q4","3","b1","multiple_choice","5","b","translate-only","rich","53","205",""
"content/b1/reading/B1-T5-002.json","Q5","4","b1","multiple_choice","5","b","translate-only","rich","49","267",""
"content/b1/reading/B1-T5-003.json","Q1","0","b1","multiple_choice","5","b","translate-only","rich","52","262",""
"content/b1/reading/B1-T5-003.json","Q2","1","b1","multiple_choice","5","c","translate-only","rich","55","277",""
"content/b1/reading/B1-T5-003.json","Q3","2","b1","multiple_choice","5","b","translate-only","rich","58","215",""
"content/b1/reading/B1-T5-003.json","Q4","3","b1","multiple_choice","5","c","translate-only","rich","52","227",""
"content/b1/reading/B1-T5-003.json","Q5","4","b1","multiple_choice","5","c","translate-only","rich","41","224",""
"content/b1/reading/B1-T5-004.json","Q1","0","b1","multiple_choice","5","b","translate-only","rich","49","199",""
"content/b1/reading/B1-T5-004.json","Q2","1","b1","multiple_choice","5","c","translate-only","rich","50","234",""
"content/b1/reading/B1-T5-004.json","Q3","2","b1","multiple_choice","5","b","translate-only","rich","66","257",""
"content/b1/reading/B1-T5-004.json","Q4","3","b1","multiple_choice","5","b","translate-only","rich","49","291","de_low_evidence_overlap"
"content/b1/reading/B1-T5-004.json","Q5","4","b1","multiple_choice","5","b","translate-only","rich","45","225",""
"content/b1/reading/B1-T5-005.json","Q1","0","b1","multiple_choice","5","b","translate-only","rich","43","195",""
"content/b1/reading/B1-T5-005.json","Q2","1","b1","multiple_choice","5","b","translate-only","rich","64","228",""
"content/b1/reading/B1-T5-005.json","Q3","2","b1","multiple_choice","5","b","translate-only","rich","54","233",""
"content/b1/reading/B1-T5-005.json","Q4","3","b1","multiple_choice","5","b","translate-only","rich","54","228",""
"content/b1/reading/B1-T5-005.json","Q5","4","b1","multiple_choice","5","b","translate-only","rich","52","231",""
"content/b1/reading/B1-T5-006.json","Q1","0","b1","multiple_choice","5","b","translate-only","rich","66","206",""
"content/b1/reading/B1-T5-006.json","Q2","1","b1","multiple_choice","5","b","translate-only","rich","49","232",""
"content/b1/reading/B1-T5-006.json","Q3","2","b1","multiple_choice","5","b","translate-only","rich","62","230",""
"content/b1/reading/B1-T5-006.json","Q4","3","b1","multiple_choice","5","b","translate-only","rich","62","243",""
"content/b1/reading/B1-T5-006.json","Q5","4","b1","multiple_choice","5","b","translate-only","rich","46","257",""
"content/b1/reading/B1-T5-007.json","Q1","0","b1","multiple_choice","5","b","translate-only","rich","51","275",""
"content/b1/reading/B1-T5-007.json","Q2","1","b1","multiple_choice","5","b","translate-only","rich","57","238",""
"content/b1/reading/B1-T5-007.json","Q3","2","b1","multiple_choice","5","c","translate-only","rich","60","220",""
"content/b1/reading/B1-T5-007.json","Q4","3","b1","multiple_choice","5","b","translate-only","rich","63","273","de_low_evidence_overlap"
"content/b1/reading/B1-T5-007.json","Q5","4","b1","multiple_choice","5","b","translate-only","rich","62","236","de_low_evidence_overlap"
"content/b1/reading/B1-T5-008.json","Q1","0","b1","multiple_choice","5","b","translate-only","rich","68","195",""
"content/b1/reading/B1-T5-008.json","Q2","1","b1","multiple_choice","5","b","translate-only","rich","39","200",""
"content/b1/reading/B1-T5-008.json","Q3","2","b1","multiple_choice","5","b","translate-only","rich","65","249",""
"content/b1/reading/B1-T5-008.json","Q4","3","b1","multiple_choice","5","b","translate-only","rich","41","195",""
"content/b1/reading/B1-T5-008.json","Q5","4","b1","multiple_choice","5","b","translate-only","rich","45","226",""
"content/b1/reading/B1-T5-009.json","Q1","0","b1","multiple_choice","5","b","translate-only","rich","65","218","de_low_evidence_overlap"
"content/b1/reading/B1-T5-009.json","Q2","1","b1","multiple_choice","5","b","translate-only","rich","87","273",""
"content/b1/reading/B1-T5-009.json","Q3","2","b1","multiple_choice","5","b","translate-only","rich","54","198",""
"content/b1/reading/B1-T5-009.json","Q4","3","b1","multiple_choice","5","b","translate-only","rich","78","385","de_low_evidence_overlap"
"content/b1/reading/B1-T5-009.json","Q5","4","b1","multiple_choice","5","b","translate-only","rich","65","221",""
"content/b1/reading/B1-T5-010.json","Q1","0","b1","multiple_choice","5","b","translate-only","rich","59","213",""
"content/b1/reading/B1-T5-010.json","Q2","1","b1","multiple_choice","5","b","translate-only","rich","73","242",""
"content/b1/reading/B1-T5-010.json","Q3","2","b1","multiple_choice","5","b","translate-only","rich","81","234",""
"content/b1/reading/B1-T5-010.json","Q4","3","b1","multiple_choice","5","b","translate-only","rich","53","241",""
"content/b1/reading/B1-T5-010.json","Q5","4","b1","multiple_choice","5","b","translate-only","rich","62","262",""
"content/b2/reading/B2-T1-001.json","Q1","0","b2","multiple_choice","1","b","translate-only","rich","95","311",""
"content/b2/reading/B2-T1-001.json","Q2","1","b2","multiple_choice","1","b","translate-only","rich","94","322",""
"content/b2/reading/B2-T1-001.json","Q3","2","b2","multiple_choice","1","b","translate-only","rich","78","239",""
"content/b2/reading/B2-T1-001.json","Q4","3","b2","multiple_choice","1","a","translate-only","rich","89","327",""
"content/b2/reading/B2-T1-001.json","Q5","4","b2","multiple_choice","1","b","translate-only","rich","95","327",""
"content/b2/reading/B2-T1-002.json","Q1","0","b2","multiple_choice","1","b","translate-only","rich","58","237",""
"content/b2/reading/B2-T1-002.json","Q2","1","b2","multiple_choice","1","b","translate-only","rich","88","314",""
"content/b2/reading/B2-T1-002.json","Q3","2","b2","multiple_choice","1","b","translate-only","rich","99","406",""
"content/b2/reading/B2-T1-002.json","Q4","3","b2","multiple_choice","1","b","translate-only","rich","72","227",""
"content/b2/reading/B2-T1-002.json","Q5","4","b2","multiple_choice","1","b","translate-only","rich","110","305",""
"content/b2/reading/B2-T1-003.json","Q1","0","b2","multiple_choice","1","b","translate-only","rich","60","259",""
"content/b2/reading/B2-T1-003.json","Q2","1","b2","multiple_choice","1","b","translate-only","rich","72","294",""
"content/b2/reading/B2-T1-003.json","Q3","2","b2","multiple_choice","1","b","translate-only","rich","118","394",""
"content/b2/reading/B2-T1-003.json","Q4","3","b2","multiple_choice","1","b","translate-only","rich","99","317",""
"content/b2/reading/B2-T1-003.json","Q5","4","b2","multiple_choice","1","b","translate-only","rich","98","272",""
"content/b2/reading/B2-T1-004.json","Q1","0","b2","multiple_choice","1","b","translate-only","rich","81","291",""
"content/b2/reading/B2-T1-004.json","Q2","1","b2","multiple_choice","1","c","translate-only","rich","64","243",""
"content/b2/reading/B2-T1-004.json","Q3","2","b2","multiple_choice","1","b","translate-only","rich","86","317",""
"content/b2/reading/B2-T1-004.json","Q4","3","b2","multiple_choice","1","b","translate-only","rich","85","317",""
"content/b2/reading/B2-T1-004.json","Q5","4","b2","multiple_choice","1","b","translate-only","rich","99","305",""
"content/b2/reading/B2-T1-005.json","Q1","0","b2","multiple_choice","1","b","translate-only","rich","78","272",""
"content/b2/reading/B2-T1-005.json","Q2","1","b2","multiple_choice","1","c","translate-only","rich","85","238",""
"content/b2/reading/B2-T1-005.json","Q3","2","b2","multiple_choice","1","b","translate-only","rich","73","254",""
"content/b2/reading/B2-T1-005.json","Q4","3","b2","multiple_choice","1","c","translate-only","rich","83","296",""
"content/b2/reading/B2-T1-005.json","Q5","4","b2","multiple_choice","1","b","translate-only","rich","108","355",""
"content/b2/reading/B2-T1-006.json","Q1","0","b2","multiple_choice","1","b","translate-only","rich","67","272",""
"content/b2/reading/B2-T1-006.json","Q2","1","b2","multiple_choice","1","a","translate-only","rich","77","294",""
"content/b2/reading/B2-T1-006.json","Q3","2","b2","multiple_choice","1","b","translate-only","rich","94","287",""
"content/b2/reading/B2-T1-006.json","Q4","3","b2","multiple_choice","1","c","translate-only","rich","77","250",""
"content/b2/reading/B2-T1-006.json","Q5","4","b2","multiple_choice","1","b","translate-only","rich","62","240",""
"content/b2/reading/B2-T1-007.json","Q1","0","b2","multiple_choice","1","b","translate-only","rich","77","238",""
"content/b2/reading/B2-T1-007.json","Q2","1","b2","multiple_choice","1","b","translate-only","rich","77","280",""
"content/b2/reading/B2-T1-007.json","Q3","2","b2","multiple_choice","1","a","translate-only","rich","72","318","de_low_evidence_overlap"
"content/b2/reading/B2-T1-007.json","Q4","3","b2","multiple_choice","1","b","translate-only","rich","91","255",""
"content/b2/reading/B2-T1-007.json","Q5","4","b2","multiple_choice","1","b","translate-only","rich","95","312",""
"content/b2/reading/B2-T1-008.json","Q1","0","b2","multiple_choice","1","b","translate-only","rich","66","261",""
"content/b2/reading/B2-T1-008.json","Q2","1","b2","multiple_choice","1","b","translate-only","rich","76","301",""
"content/b2/reading/B2-T1-008.json","Q3","2","b2","multiple_choice","1","a","translate-only","rich","79","283",""
"content/b2/reading/B2-T1-008.json","Q4","3","b2","multiple_choice","1","b","translate-only","rich","63","287",""
"content/b2/reading/B2-T1-008.json","Q5","4","b2","multiple_choice","1","b","translate-only","rich","58","231",""
"content/b2/reading/B2-T1-009.json","Q1","0","b2","multiple_choice","1","b","translate-only","rich","39","214",""
"content/b2/reading/B2-T1-009.json","Q2","1","b2","multiple_choice","1","c","translate-only","rich","75","276",""
"content/b2/reading/B2-T1-009.json","Q3","2","b2","multiple_choice","1","b","translate-only","rich","29","261",""
"content/b2/reading/B2-T1-009.json","Q4","3","b2","multiple_choice","1","b","translate-only","rich","67","267",""
"content/b2/reading/B2-T1-009.json","Q5","4","b2","multiple_choice","1","b","translate-only","rich","80","289",""
"content/b2/reading/B2-T1-010.json","Q1","0","b2","multiple_choice","1","b","translate-only","rich","54","258",""
"content/b2/reading/B2-T1-010.json","Q2","1","b2","multiple_choice","1","b","translate-only","rich","81","244",""
"content/b2/reading/B2-T1-010.json","Q3","2","b2","multiple_choice","1","b","translate-only","rich","43","261",""
"content/b2/reading/B2-T1-010.json","Q4","3","b2","multiple_choice","1","b","translate-only","rich","78","312",""
"content/b2/reading/B2-T1-010.json","Q5","4","b2","multiple_choice","1","b","translate-only","rich","71","319",""
"content/b2/reading/B2-T2-001.json","Q1","0","b2","multiple_choice","2","b","translate-only","rich","24","254","de_len_anomaly"
"content/b2/reading/B2-T2-001.json","Q2","1","b2","multiple_choice","2","c","translate-only","rich","36","288",""
"content/b2/reading/B2-T2-001.json","Q3","2","b2","multiple_choice","2","b","translate-only","rich","51","273",""
"content/b2/reading/B2-T2-001.json","Q4","3","b2","multiple_choice","2","b","translate-only","rich","37","324",""
"content/b2/reading/B2-T2-001.json","Q5","4","b2","multiple_choice","2","b","translate-only","rich","22","247","de_len_anomaly"
"content/b2/reading/B2-T2-002.json","Q1","0","b2","multiple_choice","2","c","rewritten","rich","60","241",""
"content/b2/reading/B2-T2-002.json","Q2","1","b2","multiple_choice","2","a","translate-only","rich","26","235","de_len_anomaly"
"content/b2/reading/B2-T2-002.json","Q3","2","b2","multiple_choice","2","b","translate-only","rich","46","309",""
"content/b2/reading/B2-T2-002.json","Q4","3","b2","multiple_choice","2","b","translate-only","rich","78","329",""
"content/b2/reading/B2-T2-002.json","Q5","4","b2","multiple_choice","2","b","translate-only","rich","30","315",""
"content/b2/reading/B2-T2-003.json","Q1","0","b2","multiple_choice","2","b","translate-only","rich","25","265","de_len_anomaly"
"content/b2/reading/B2-T2-003.json","Q2","1","b2","multiple_choice","2","b","translate-only","rich","45","308",""
"content/b2/reading/B2-T2-003.json","Q3","2","b2","multiple_choice","2","b","translate-only","rich","30","232",""
"content/b2/reading/B2-T2-003.json","Q4","3","b2","multiple_choice","2","b","translate-only","rich","48","315",""
"content/b2/reading/B2-T2-003.json","Q5","4","b2","multiple_choice","2","b","translate-only","rich","66","320",""
"content/b2/reading/B2-T2-004.json","Q1","0","b2","multiple_choice","2","b","translate-only","rich","15","266","de_len_anomaly"
"content/b2/reading/B2-T2-004.json","Q2","1","b2","multiple_choice","2","b","translate-only","rich","44","296",""
"content/b2/reading/B2-T2-004.json","Q3","2","b2","multiple_choice","2","b","translate-only","rich","15","202","de_len_anomaly"
"content/b2/reading/B2-T2-004.json","Q4","3","b2","multiple_choice","2","b","translate-only","rich","42","287",""
"content/b2/reading/B2-T2-004.json","Q5","4","b2","multiple_choice","2","b","translate-only","rich","43","242",""
"content/b2/reading/B2-T2-005.json","Q1","0","b2","multiple_choice","2","b","translate-only","rich","36","282",""
"content/b2/reading/B2-T2-005.json","Q2","1","b2","multiple_choice","2","b","translate-only","rich","34","286",""
"content/b2/reading/B2-T2-005.json","Q3","2","b2","multiple_choice","2","b","translate-only","rich","24","285","de_len_anomaly"
"content/b2/reading/B2-T2-005.json","Q4","3","b2","multiple_choice","2","b","translate-only","rich","28","263","de_len_anomaly"
"content/b2/reading/B2-T2-005.json","Q5","4","b2","multiple_choice","2","b","translate-only","rich","18","264","de_len_anomaly"
"content/b2/reading/B2-T2-006.json","Q1","0","b2","multiple_choice","2","b","translate-only","rich","30","241",""
"content/b2/reading/B2-T2-006.json","Q2","1","b2","multiple_choice","2","b","translate-only","rich","52","353",""
"content/b2/reading/B2-T2-006.json","Q3","2","b2","multiple_choice","2","b","translate-only","rich","26","254","de_len_anomaly"
"content/b2/reading/B2-T2-006.json","Q4","3","b2","multiple_choice","2","b","translate-only","rich","64","330",""
"content/b2/reading/B2-T2-006.json","Q5","4","b2","multiple_choice","2","b","translate-only","rich","60","320",""
"content/b2/reading/B2-T2-007.json","Q1","0","b2","multiple_choice","2","c","translate-only","rich","21","231","de_len_anomaly"
"content/b2/reading/B2-T2-007.json","Q2","1","b2","multiple_choice","2","b","translate-only","rich","36","314",""
"content/b2/reading/B2-T2-007.json","Q3","2","b2","multiple_choice","2","b","translate-only","rich","50","281",""
"content/b2/reading/B2-T2-007.json","Q4","3","b2","multiple_choice","2","b","translate-only","rich","42","280",""
"content/b2/reading/B2-T2-007.json","Q5","4","b2","multiple_choice","2","b","translate-only","rich","51","280",""
"content/b2/reading/B2-T2-008.json","Q1","0","b2","multiple_choice","2","b","translate-only","rich","19","272","de_len_anomaly"
"content/b2/reading/B2-T2-008.json","Q2","1","b2","multiple_choice","2","b","translate-only","rich","62","346",""
"content/b2/reading/B2-T2-008.json","Q3","2","b2","multiple_choice","2","b","translate-only","rich","69","332",""
"content/b2/reading/B2-T2-008.json","Q4","3","b2","multiple_choice","2","b","translate-only","rich","33","232",""
"content/b2/reading/B2-T2-008.json","Q5","4","b2","multiple_choice","2","b","translate-only","rich","29","315",""
"content/b2/reading/B2-T2-009.json","Q1","0","b2","multiple_choice","2","b","translate-only","rich","19","232","de_len_anomaly"
"content/b2/reading/B2-T2-009.json","Q2","1","b2","multiple_choice","2","b","translate-only","rich","24","272","de_len_anomaly"
"content/b2/reading/B2-T2-009.json","Q3","2","b2","multiple_choice","2","b","translate-only","rich","19","273","de_len_anomaly"
"content/b2/reading/B2-T2-009.json","Q4","3","b2","multiple_choice","2","b","translate-only","rich","76","360",""
"content/b2/reading/B2-T2-009.json","Q5","4","b2","multiple_choice","2","b","translate-only","rich","31","293",""
"content/b2/reading/B2-T2-010.json","Q1","0","b2","multiple_choice","2","b","translate-only","rich","18","267","de_len_anomaly"
"content/b2/reading/B2-T2-010.json","Q2","1","b2","multiple_choice","2","b","rewritten","rich","63","203",""
"content/b2/reading/B2-T2-010.json","Q3","2","b2","multiple_choice","2","b","translate-only","rich","23","239","de_len_anomaly"
"content/b2/reading/B2-T2-010.json","Q4","3","b2","multiple_choice","2","b","translate-only","rich","68","351",""
"content/b2/reading/B2-T2-010.json","Q5","4","b2","multiple_choice","2","b","translate-only","rich","55","267",""
"content/b2/reading/B2-T3-001.json","Q1","0","b2","matching","3","A","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-001.json","Q2","1","b2","matching","3","B","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-001.json","Q3","2","b2","matching","3","G","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-001.json","Q4","3","b2","matching","3","D","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-001.json","Q5","4","b2","matching","3","E","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-002.json","Q1","0","b2","matching","3","A","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-002.json","Q2","1","b2","matching","3","D","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-002.json","Q3","2","b2","matching","3","C","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-002.json","Q4","3","b2","matching","3","E","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-002.json","Q5","4","b2","matching","3","B","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-003.json","Q1","0","b2","matching","3","A","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-003.json","Q2","1","b2","matching","3","D","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-003.json","Q3","2","b2","matching","3","E","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-003.json","Q4","3","b2","matching","3","G","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-003.json","Q5","4","b2","matching","3","C","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-004.json","Q1","0","b2","matching","3","A","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-004.json","Q2","1","b2","matching","3","H","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-004.json","Q3","2","b2","matching","3","G","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-004.json","Q4","3","b2","matching","3","B","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-004.json","Q5","4","b2","matching","3","F","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-005.json","Q1","0","b2","matching","3","D","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-005.json","Q2","1","b2","matching","3","C","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-005.json","Q3","2","b2","matching","3","G","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-005.json","Q4","3","b2","matching","3","F","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-005.json","Q5","4","b2","matching","3","H","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-006.json","Q1","0","b2","matching","3","E","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-006.json","Q2","1","b2","matching","3","D","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-006.json","Q3","2","b2","matching","3","C","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-006.json","Q4","3","b2","matching","3","H","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-006.json","Q5","4","b2","matching","3","A","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-007.json","Q1","0","b2","matching","3","C","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-007.json","Q2","1","b2","matching","3","F","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-007.json","Q3","2","b2","matching","3","E","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-007.json","Q4","3","b2","matching","3","A","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-007.json","Q5","4","b2","matching","3","D","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-008.json","Q1","0","b2","matching","3","A","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-008.json","Q2","1","b2","matching","3","G","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-008.json","Q3","2","b2","matching","3","F","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-008.json","Q4","3","b2","matching","3","E","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-008.json","Q5","4","b2","matching","3","B","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-009.json","Q1","0","b2","matching","3","B","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-009.json","Q2","1","b2","matching","3","G","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-009.json","Q3","2","b2","matching","3","D","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-009.json","Q4","3","b2","matching","3","C","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-009.json","Q5","4","b2","matching","3","E","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-010.json","Q1","0","b2","matching","3","C","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-010.json","Q2","1","b2","matching","3","B","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-010.json","Q3","2","b2","matching","3","F","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-010.json","Q4","3","b2","matching","3","E","translate-only","rich","61","119",""
"content/b2/reading/B2-T3-010.json","Q5","4","b2","matching","3","D","translate-only","rich","61","119",""
"content/b2/reading/B2-T4-001.json","Q1","0","b2","ja_nein","4","ja","rewritten","rich","131","280",""
"content/b2/reading/B2-T4-001.json","Q2","1","b2","ja_nein","4","nein","rewritten","rich","130","273",""
"content/b2/reading/B2-T4-001.json","Q3","2","b2","ja_nein","4","nein","rewritten","rich","126","290",""
"content/b2/reading/B2-T4-001.json","Q4","3","b2","ja_nein","4","ja","rewritten","rich","117","290",""
"content/b2/reading/B2-T4-001.json","Q5","4","b2","ja_nein","4","nein","rewritten","rich","128","309",""
"content/b2/reading/B2-T4-002.json","Q1","0","b2","ja_nein","4","ja","rewritten","rich","131","291",""
"content/b2/reading/B2-T4-002.json","Q2","1","b2","ja_nein","4","nein","rewritten","rich","116","285",""
"content/b2/reading/B2-T4-002.json","Q3","2","b2","ja_nein","4","ja","rewritten","rich","131","319",""
"content/b2/reading/B2-T4-002.json","Q4","3","b2","ja_nein","4","nein","rewritten","rich","130","273",""
"content/b2/reading/B2-T4-002.json","Q5","4","b2","ja_nein","4","nein","rewritten","rich","125","303",""
"content/b2/reading/B2-T4-003.json","Q1","0","b2","ja_nein","4","ja","rewritten","rich","120","288",""
"content/b2/reading/B2-T4-003.json","Q2","1","b2","ja_nein","4","nein","rewritten","rich","122","297",""
"content/b2/reading/B2-T4-003.json","Q3","2","b2","ja_nein","4","nein","rewritten","rich","119","251",""
"content/b2/reading/B2-T4-003.json","Q4","3","b2","ja_nein","4","ja","rewritten","rich","131","278",""
"content/b2/reading/B2-T4-003.json","Q5","4","b2","ja_nein","4","nein","rewritten","rich","115","283",""
"content/b2/reading/B2-T4-004.json","Q1","0","b2","ja_nein","4","ja","rewritten","rich","120","256",""
"content/b2/reading/B2-T4-004.json","Q2","1","b2","ja_nein","4","nein","rewritten","rich","128","294",""
"content/b2/reading/B2-T4-004.json","Q3","2","b2","ja_nein","4","nein","rewritten","rich","125","263",""
"content/b2/reading/B2-T4-004.json","Q4","3","b2","ja_nein","4","ja","rewritten","rich","126","308",""
"content/b2/reading/B2-T4-004.json","Q5","4","b2","ja_nein","4","nein","rewritten","rich","133","320",""
